customer_id,signup_date,age,age group,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app
C01693,2/21/2023,32,Adult,Female,IN,Premium,0,3171.99,1,1
C01694,7/6/2020,23,Young Adult,Prefer not to say,US,Premium,0,1628.19,1,1
C01695,3/16/2023,41,Adult,Male,US,Regular,0,1384.24,1,0
C01696,11/10/2023,51,Middle Age,Male,CA,Budget Shopper,0,386.35,1,1
C01697,10/3/2021,45,Middle Age,Female,US,Premium,0,2022.22,1,0
C01698,10/30/2023,47,Middle Age,Female,US,Occasional Visitor,0,784.19,1,1
C01699,3/3/2022,18,Teenager,Male,US,Premium,1,1529.17,0,1
C01700,6/24/2023,32,Adult,Male,FR,VIP,0,3787.47,1,1
C01701,10/15/2023,40,Adult,Female,US,Occasional Visitor,0,465.36,1,0
C01702,12/20/2022,45,Middle Age,Prefer not to say,US,Regular,0,1284.04,1,1
C01703,3/6/2021,56,Middle Age,Male,US,Regular,0,1096.81,0,0
C01704,9/6/2023,47,Middle Age,Female,CA,Regular,1,1103.97,0,1
C01705,3/14/2024,45,Middle Age,Female,US,Occasional Visitor,1,787.78,0,0
C01706,9/12/2021,66,Senior Citizen,Male,CA,Budget Shopper,0,497.79,0,1
C01707,3/4/2022,36,Adult,Female,BR,Regular,0,967.44,0,0
C01708,6/3/2020,31,Adult,Male,US,VIP,0,6195.45,1,0
C01709,9/22/2023,37,Adult,Male,US,Budget Shopper,0,279.6,0,1
C01710,4/18/2023,24,Young Adult,Male,US,Premium,0,1534.42,0,1
C01711,5/16/2021,35,Adult,Male,MX,Regular,0,1473.51,1,0
C01712,10/16/2023,18,Teenager,Female,UK,Occasional Visitor,1,853.42,1,1
C01713,12/29/2022,28,Young Adult,Female,AU,VIP,0,2469.17,0,0
C01714,1/27/2024,33,Adult,Female,IN,Regular,0,1187.84,1,1
C01715,9/6/2022,46,Middle Age,Female,MX,Premium,0,1446.28,1,1
C01716,7/2/2023,48,Middle Age,Male,IN,Regular,0,1457.61,1,0
C01717,1/5/2024,23,Young Adult,Non-binary,US,Regular,0,1353.02,0,1
C01718,4/21/2021,59,Middle Age,Female,CA,Premium,0,3658.35,1,1
C01719,2/16/2023,36,Adult,Male,JP,Premium,0,2220.61,1,1
C01720,10/21/2021,37,Adult,Female,DE,Budget Shopper,1,347.88,0,1
C01721,4/4/2021,18,Teenager,Female,AU,Budget Shopper,0,432.43,1,0
C01722,10/26/2021,27,Young Adult,Female,BR,Premium,0,2089.39,0,0
C01723,8/26/2023,47,Middle Age,Male,CA,Regular,0,1206.02,1,0
C01724,12/21/2023,37,Adult,Male,DE,Regular,1,596.32,1,0
C01725,7/1/2021,36,Adult,Prefer not to say,CA,Budget Shopper,0,499.33,1,0
C01726,4/27/2022,37,Adult,Female,US,Regular,0,821.03,1,0
C01727,9/6/2022,18,Teenager,Female,US,VIP,0,4358.79,1,1
C01728,3/19/2021,33,Adult,Non-binary,DE,Budget Shopper,0,672.87,1,0
C01729,7/12/2023,51,Middle Age,Male,MX,Regular,1,1375.74,1,1
C01730,1/7/2021,48,Middle Age,Prefer not to say,BR,VIP,0,5912.21,1,0
C01731,1/29/2021,33,Adult,Female,US,Budget Shopper,0,579.56,0,1
C01732,11/4/2020,53,Middle Age,Female,IN,Premium,0,2241.33,1,0
C01733,8/5/2023,19,Teenager,Male,US,Budget Shopper,0,493.94,1,1
C01734,1/15/2023,23,Young Adult,Male,CA,VIP,0,3034.28,1,0
C01735,4/13/2020,57,Middle Age,Male,JP,Premium,0,1659.68,1,0
C01736,8/14/2021,41,Adult,Male,JP,VIP,1,5158.4,1,1
C01737,9/14/2021,31,Adult,Male,CA,Budget Shopper,1,360.02,0,0
C01738,5/23/2023,34,Adult,Male,DE,Regular,0,1289.68,1,0
C01739,9/23/2022,25,Young Adult,Female,US,Premium,1,2370.18,1,0
C01740,5/12/2024,38,Adult,Non-binary,FR,Budget Shopper,0,462.81,1,0
C01741,3/29/2022,37,Adult,Male,US,Budget Shopper,0,424.14,1,0
C01742,1/17/2022,35,Adult,Male,US,Budget Shopper,0,556.35,1,0
C01743,11/27/2023,21,Young Adult,Female,IN,Occasional Visitor,0,935.56,1,0
C01744,8/29/2022,38,Adult,Female,US,Premium,0,1871.85,1,0
C01745,7/22/2022,28,Young Adult,Female,DE,Regular,0,955.8,1,1
C01746,1/30/2020,23,Young Adult,Prefer not to say,UK,Premium,0,2287.07,0,1
C01747,4/24/2024,50,Middle Age,Male,US,Regular,0,1188.27,0,1
C01748,5/13/2021,61,Senior Citizen,Female,US,Regular,0,1184.78,1,0
C01749,3/30/2024,58,Middle Age,Non-binary,US,Regular,0,1071.89,0,1
C01750,7/26/2021,42,Adult,Female,US,Regular,0,1294.75,1,1
C01751,11/18/2022,31,Adult,Female,DE,Budget Shopper,0,483.03,1,1
C01752,2/2/2021,34,Adult,Non-binary,CA,VIP,0,3254.17,1,1
C01753,5/26/2022,39,Adult,Male,UK,Premium,0,3202.32,0,0
C01754,5/30/2022,29,Young Adult,Male,IN,Regular,0,1369.49,1,1
C01755,4/14/2022,50,Middle Age,Male,FR,Regular,0,721.3,1,0
C01756,9/1/2022,18,Teenager,Female,DE,Budget Shopper,0,522.31,0,0
C01757,12/14/2024,31,Adult,Female,CA,Occasional Visitor,0,1060.11,1,0
C01758,11/9/2020,44,Adult,Male,DE,VIP,0,4619.71,0,0
C01759,10/7/2020,24,Young Adult,Female,US,VIP,0,5964.54,1,1
C01760,3/26/2021,32,Adult,Female,US,Regular,0,1405.4,1,1
C01761,8/1/2023,42,Adult,Male,US,Budget Shopper,1,533.52,1,1
C01762,5/15/2023,53,Middle Age,Female,FR,Budget Shopper,1,767.88,1,1
C01763,2/16/2023,19,Teenager,Male,UK,Budget Shopper,0,581.23,1,0
C01764,1/31/2021,18,Teenager,Female,JP,Budget Shopper,0,512.76,1,1
C01765,10/6/2023,23,Young Adult,Female,US,Budget Shopper,1,479.12,1,0
C01766,9/11/2024,18,Teenager,Male,US,Occasional Visitor,1,790.55,1,0
C01767,4/20/2024,18,Teenager,Female,US,Budget Shopper,0,429.44,1,0
C01768,3/31/2024,23,Young Adult,Female,AU,Budget Shopper,0,360.81,1,1
C01769,12/1/2020,49,Middle Age,Male,UK,Premium,0,1860.51,0,0
C01770,6/26/2023,31,Adult,Male,DE,Regular,0,1060.81,1,1
C01771,5/28/2021,35,Adult,Female,CA,Premium,0,2881.98,1,1
C01772,1/31/2023,23,Young Adult,Female,US,Regular,0,1189.79,1,0
C01773,2/28/2021,42,Adult,Female,AU,VIP,0,5211.3,0,1
C01774,4/19/2023,57,Middle Age,Male,IN,Regular,0,1683.1,1,1
C01775,4/30/2024,24,Young Adult,Female,CA,Regular,0,1562.79,1,1
C01776,4/12/2022,55,Middle Age,Female,US,Premium,0,1852.48,1,0
C01777,3/21/2024,39,Adult,Male,FR,Regular,1,1293.72,0,0
C01778,4/3/2024,35,Adult,Male,FR,Regular,0,773.5,1,0
C01779,6/1/2021,39,Adult,Male,BR,Regular,0,1173.64,0,0
C01780,5/15/2024,39,Adult,Female,US,Budget Shopper,0,328.36,1,1
C01781,11/10/2022,57,Middle Age,Male,BR,Premium,1,2035.82,1,1
C01782,6/29/2022,41,Adult,Female,BR,Budget Shopper,0,577.99,1,0
C01783,2/5/2023,41,Adult,Male,US,Budget Shopper,0,443.19,1,1
C01784,2/27/2023,29,Young Adult,Female,FR,Budget Shopper,0,365.14,1,0
C01785,9/30/2022,45,Middle Age,Male,US,Premium,0,1987.48,1,0
C01786,10/22/2023,23,Young Adult,Female,US,Regular,0,840.46,0,0
C01787,5/10/2020,36,Adult,Female,DE,Premium,0,2647.46,0,1
C01788,1/2/2020,69,Senior Citizen,Female,US,VIP,0,6503.43,0,1
C01789,11/11/2021,18,Teenager,Prefer not to say,US,Budget Shopper,0,475.37,1,1
C01790,11/3/2021,37,Adult,Male,DE,Premium,0,3017.7,1,0
C01791,12/20/2023,38,Adult,Male,JP,Regular,1,942.35,0,1
C01792,4/14/2023,32,Adult,Male,US,Budget Shopper,0,487.36,1,0
C01793,6/22/2020,32,Adult,Female,US,Premium,0,3470.35,1,1
C01794,7/4/2022,36,Adult,Female,US,VIP,0,4777.69,0,1
C01795,8/21/2022,31,Adult,Male,US,Budget Shopper,0,633.74,1,0
C01796,4/16/2022,37,Adult,Female,BR,Regular,0,901.98,1,0
C01797,9/12/2023,29,Young Adult,Male,UK,Budget Shopper,0,497.48,0,1
C01798,1/13/2022,59,Middle Age,Non-binary,DE,Regular,0,864,1,0
C01799,3/1/2023,31,Adult,Male,UK,Regular,0,1118.28,0,0
C01800,8/21/2021,41,Adult,Prefer not to say,MX,Regular,0,1165.85,0,0
C01801,5/2/2022,26,Young Adult,Female,UK,Regular,1,1308.08,1,1
C01802,12/13/2022,46,Middle Age,Prefer not to say,JP,Budget Shopper,1,427.6,1,1
C01803,3/6/2022,43,Adult,Female,DE,Premium,0,2299.66,1,1
C01804,3/19/2023,40,Adult,Male,JP,Premium,1,3113.21,0,1
C01805,1/5/2021,22,Young Adult,Female,UK,Premium,0,1674.62,0,1
C01806,2/18/2024,25,Young Adult,Female,IN,Budget Shopper,0,190.6,1,1
C01807,11/8/2023,55,Middle Age,Male,US,Regular,0,920.3,1,0
C01808,4/5/2022,25,Young Adult,Female,DE,Regular,1,1267.79,1,0
C01809,6/28/2021,42,Adult,Female,CA,Budget Shopper,0,510.36,1,1
C01810,11/26/2021,23,Young Adult,Female,UK,Budget Shopper,0,380.48,1,1
C01811,4/20/2023,47,Middle Age,Male,UK,Regular,0,1119.64,1,1
C01812,10/3/2022,26,Young Adult,Female,US,Premium,0,2180,1,1
C01813,2/21/2023,23,Young Adult,Male,BR,Budget Shopper,1,304.3,0,0
C01814,7/14/2022,26,Young Adult,Male,UK,Premium,0,2195.79,0,0
C01815,5/10/2021,28,Young Adult,Male,US,Regular,0,1304.79,1,0
C01816,10/6/2021,39,Adult,Male,FR,Premium,0,2233.26,1,0
C01817,1/20/2024,35,Adult,Female,FR,Regular,1,683.93,1,0
C01818,5/12/2022,21,Young Adult,Male,US,Regular,0,1574.6,1,1
C01819,2/21/2024,34,Adult,Male,US,Regular,0,826.86,1,1
C01820,6/6/2020,21,Young Adult,Male,CA,VIP,0,5466.08,0,0
C01821,6/2/2024,42,Adult,Female,IN,Regular,0,1329.66,1,1
C01822,9/29/2023,44,Adult,Female,US,Regular,0,1215.98,1,0
C01823,3/11/2023,34,Adult,Female,US,Regular,1,1036.09,1,0
C01824,4/9/2023,38,Adult,Female,FR,Premium,0,1310.18,1,1
C01825,4/26/2022,56,Middle Age,Male,US,Budget Shopper,0,646.55,1,1
C01826,7/30/2021,33,Adult,Female,BR,Regular,0,779.19,1,1
C01827,3/18/2024,23,Young Adult,Male,AU,Regular,0,1367.33,1,0
C01828,5/11/2020,41,Adult,Male,BR,VIP,0,6388.61,1,0
C01829,4/22/2023,21,Young Adult,Male,US,Regular,0,764.14,0,1
C01830,12/6/2021,32,Adult,Male,US,Regular,0,759.98,0,0
C01831,11/20/2024,27,Young Adult,Male,CA,Occasional Visitor,1,721.38,1,1
C01832,5/27/2024,26,Young Adult,Female,US,Regular,0,1352.9,1,0
C01833,8/29/2022,31,Adult,Male,US,Budget Shopper,0,425.29,1,0
C01834,11/12/2022,45,Middle Age,Male,UK,Budget Shopper,0,511.73,0,1
C01835,8/4/2022,48,Middle Age,Female,UK,Budget Shopper,0,437.24,0,1
C01836,6/27/2022,46,Middle Age,Female,US,Budget Shopper,0,598.21,1,1
C01837,4/10/2024,39,Adult,Non-binary,US,Regular,0,925.4,1,1
C01838,1/1/2021,31,Adult,Male,US,Premium,0,1967.53,1,1
C01839,5/9/2023,18,Teenager,Female,DE,Premium,0,1780.53,0,1
C01840,4/10/2023,39,Adult,Female,US,Budget Shopper,0,367.09,1,1
C01841,5/10/2024,18,Teenager,Female,DE,Regular,0,1392.61,1,1
C01842,2/21/2023,18,Teenager,Male,FR,Budget Shopper,0,455.27,1,0
C01843,11/10/2022,33,Adult,Female,FR,VIP,0,3811.26,0,1
C01844,9/18/2022,38,Adult,Male,BR,Budget Shopper,0,291.12,0,1
C01845,8/14/2022,29,Young Adult,Female,JP,Regular,0,1025.62,0,1
C01846,11/25/2021,53,Middle Age,Female,US,Regular,0,874.27,1,0
C01847,9/26/2021,40,Adult,Male,US,Regular,0,822.08,0,1
C01848,2/18/2021,32,Adult,Male,AU,Regular,1,887.12,0,0
C01849,5/4/2021,51,Middle Age,Non-binary,AU,Premium,0,2473.07,1,1
C01850,6/14/2024,53,Middle Age,Female,US,Budget Shopper,0,354.88,1,1
C01851,4/12/2023,41,Adult,Female,JP,VIP,0,4617.28,1,1
C01852,5/31/2023,25,Young Adult,Prefer not to say,IN,Regular,0,1343.54,1,0
C01853,4/8/2021,28,Young Adult,Male,BR,Premium,1,2067.95,1,0
C01854,10/25/2021,18,Teenager,Female,US,Premium,0,1761.54,0,0
C01855,8/12/2024,34,Adult,Female,UK,Occasional Visitor,0,1011.05,1,1
C01856,1/3/2021,22,Young Adult,Male,UK,Budget Shopper,0,488.99,0,0
C01857,3/23/2024,31,Adult,Male,US,Budget Shopper,0,478.17,1,0
C01858,1/16/2024,38,Adult,Female,US,Budget Shopper,0,565.14,1,0
C01859,5/23/2024,18,Teenager,Male,US,Budget Shopper,1,489.2,1,1
C01860,4/24/2024,19,Teenager,Male,IN,Regular,1,1119.22,1,0
C01861,5/21/2024,28,Young Adult,Male,CA,Occasional Visitor,1,485.8,1,0
C01862,4/17/2024,34,Adult,Female,CA,Occasional Visitor,1,632.1,1,0
C01863,8/18/2021,29,Young Adult,Female,US,Regular,0,1612.17,1,1
C01864,9/20/2022,31,Adult,Male,JP,Regular,0,813.93,1,0
C01865,4/8/2021,26,Young Adult,Male,JP,VIP,0,5085.83,0,0
C01866,6/14/2023,18,Teenager,Male,DE,VIP,0,7177.43,1,1
C01867,3/10/2022,28,Young Adult,Female,US,Budget Shopper,0,585.85,0,0
C01868,10/6/2021,32,Adult,Female,US,Regular,0,1179.86,0,0
C01869,4/22/2023,31,Adult,Male,CA,Premium,0,1919.03,1,1
C01870,8/28/2021,36,Adult,Female,IN,Regular,0,928.59,1,0
C01871,2/29/2024,40,Adult,Female,JP,Regular,0,1014.98,0,0
C01872,12/9/2024,43,Adult,Female,US,Occasional Visitor,1,867.43,1,0
C01873,11/25/2023,27,Young Adult,Female,US,Occasional Visitor,0,1054.51,1,1
C01874,5/29/2022,18,Teenager,Male,US,VIP,0,5146.94,1,0
C01875,10/13/2022,50,Middle Age,Female,US,Premium,0,2057.48,1,1
C01876,11/16/2022,39,Adult,Female,DE,Budget Shopper,0,487.92,0,0
C01877,6/9/2023,23,Young Adult,Female,CA,Regular,0,1243.18,0,1
C01878,6/18/2021,38,Adult,Male,BR,Regular,1,1192.63,1,0
C01879,10/21/2022,47,Middle Age,Male,US,Regular,0,1031.6,1,0
C01880,10/17/2022,55,Middle Age,Male,US,Regular,0,791.92,0,0
C01881,12/24/2022,38,Adult,Male,CA,Regular,0,1396.18,1,1
C01882,4/19/2024,47,Middle Age,Male,AU,Regular,0,1027.99,0,0
C01883,11/18/2022,20,Young Adult,Male,IN,Premium,1,2547.22,1,0
C01884,2/9/2023,34,Adult,Male,IN,Regular,0,913.92,0,1
C01885,5/30/2022,30,Adult,Male,UK,Regular,0,906.88,1,0
C01886,6/1/2022,39,Adult,Prefer not to say,US,Budget Shopper,1,562.17,0,1
C01887,1/26/2021,54,Middle Age,Female,FR,Budget Shopper,0,341.7,1,0
C01888,12/4/2021,37,Adult,Male,JP,VIP,0,3545.62,1,0
C01889,11/19/2021,23,Young Adult,Female,US,Regular,1,1514.9,1,1
C01890,2/5/2024,19,Teenager,Female,US,Budget Shopper,1,603.27,1,0
C01891,3/10/2023,54,Middle Age,Male,US,Premium,0,2650.07,1,0
C01892,6/24/2024,41,Adult,Female,DE,Regular,0,805.06,1,1
C01893,5/26/2022,40,Adult,Male,CA,Budget Shopper,0,527.58,1,1
C01894,7/1/2022,30,Adult,Female,US,Regular,0,1079.74,1,1
C01895,2/15/2023,38,Adult,Male,US,Budget Shopper,0,444.71,1,1
C01896,7/3/2021,23,Young Adult,Female,DE,Premium,0,2346.22,1,0
C01897,12/23/2021,39,Adult,Male,UK,Budget Shopper,1,321.14,1,0
C01898,6/22/2023,20,Young Adult,Male,US,Budget Shopper,0,241.33,0,1
C01899,7/30/2022,30,Adult,Female,CA,Budget Shopper,0,537.12,0,1
C01900,4/16/2024,27,Young Adult,Male,US,Regular,0,1144.44,1,0
C01901,10/8/2021,18,Teenager,Male,US,Budget Shopper,0,531.48,1,1
C01902,7/20/2021,30,Adult,Male,US,Premium,0,2861.76,1,1
C01903,11/10/2022,24,Young Adult,Female,US,Budget Shopper,0,563.94,1,0
C01904,3/4/2024,32,Adult,Female,US,Regular,0,1508.31,0,0
C01905,1/8/2023,35,Adult,Female,US,Regular,0,1424.35,1,1
C01906,3/30/2021,56,Middle Age,Female,US,Regular,0,1116.08,1,0
C01907,3/8/2022,38,Adult,Prefer not to say,FR,Budget Shopper,0,519.78,1,0
C01908,2/4/2023,39,Adult,Male,AU,Premium,0,2534.74,0,1
C01909,12/13/2020,40,Adult,Female,US,VIP,0,3082.73,1,0
C01910,3/11/2022,45,Middle Age,Male,DE,Budget Shopper,1,615,0,1
C01911,7/12/2021,40,Adult,Male,US,Budget Shopper,0,573.17,1,1
C01912,7/6/2022,38,Adult,Female,BR,VIP,0,2928.08,1,0
C01913,6/28/2021,43,Adult,Prefer not to say,US,Regular,0,1526.13,1,1
C01914,4/15/2022,18,Teenager,Female,US,Budget Shopper,1,446.48,1,1
C01915,6/27/2023,60,Middle Age,Male,UK,Budget Shopper,0,484.47,0,0
C01916,2/16/2023,54,Middle Age,Female,US,Premium,0,2313.97,1,1
C01917,10/9/2020,37,Adult,Male,US,Premium,0,2296.88,0,0
C01918,2/28/2022,18,Teenager,Female,US,Regular,0,1758.54,1,1
C01919,8/8/2023,49,Middle Age,Male,DE,Occasional Visitor,0,747.77,1,0
C01920,7/13/2022,26,Young Adult,Male,US,Regular,0,1010.78,1,0
C01921,6/28/2024,41,Adult,Male,US,Regular,0,1105.36,1,0
C01922,1/24/2022,19,Teenager,Non-binary,IN,Regular,0,866.69,1,1
C01923,11/28/2021,61,Senior Citizen,Male,US,Regular,0,1180.26,1,1
C01924,5/26/2022,18,Teenager,Male,US,Budget Shopper,1,397.35,1,1
C01925,2/18/2024,35,Adult,Male,CA,Budget Shopper,0,562.6,1,1
C01926,11/30/2022,18,Teenager,Female,US,Regular,0,813.19,1,1
C01927,2/16/2022,34,Adult,Male,AU,Premium,0,2047.69,1,1
C01928,9/23/2023,29,Young Adult,Female,US,Budget Shopper,0,374.38,1,0
C01929,7/2/2023,48,Middle Age,Male,US,Regular,0,953.68,1,1
C01930,2/4/2023,29,Young Adult,Male,AU,Regular,1,608.68,1,0
C01931,12/17/2022,48,Middle Age,Male,IN,Regular,0,427.56,0,1
C01932,11/11/2021,22,Young Adult,Male,FR,Premium,0,2206.76,1,1
C01933,8/18/2020,31,Adult,Female,US,Premium,0,1478.4,1,1
C01934,6/12/2021,31,Adult,Male,CA,Premium,0,3440.3,0,0
C01935,12/17/2023,40,Adult,Female,JP,Budget Shopper,1,455.13,0,1
C01936,2/20/2021,39,Adult,Male,UK,Regular,0,1294.86,1,0
C01937,11/23/2023,43,Adult,Male,JP,Regular,0,1185,1,1
C01938,12/24/2022,38,Adult,Male,DE,Budget Shopper,0,367.17,1,1
C01939,3/23/2022,42,Adult,Female,IN,Budget Shopper,0,447.42,1,1
C01940,5/26/2021,24,Young Adult,Male,US,Budget Shopper,1,592.58,1,0
C01941,9/2/2023,39,Adult,Female,BR,Regular,0,1285.77,1,1
C01942,1/1/2021,54,Middle Age,Female,IN,Regular,0,1338.25,0,0
C01943,11/24/2022,18,Teenager,Male,AU,Budget Shopper,1,417.94,0,0
C01944,7/26/2020,40,Adult,Male,JP,Premium,0,2750.48,0,0
C01945,3/5/2023,43,Adult,Male,AU,VIP,0,4243.9,1,1
C01946,8/21/2021,52,Middle Age,Male,CA,Budget Shopper,1,626.36,1,0
C01947,10/21/2022,43,Adult,Male,DE,VIP,0,6225,1,1
C01948,1/3/2023,36,Adult,Female,IN,Budget Shopper,0,328.24,1,1
C01949,7/7/2022,40,Adult,Female,FR,VIP,0,5344.95,1,1
C01950,10/22/2024,26,Young Adult,Female,CA,Occasional Visitor,0,580.92,1,1
C01951,10/10/2021,30,Adult,Male,CA,Budget Shopper,0,603.48,1,1
C01952,5/20/2023,18,Teenager,Female,BR,Premium,0,1723.05,1,1
C01953,9/5/2024,52,Middle Age,Female,US,Occasional Visitor,1,864.52,1,0
C01954,8/4/2022,40,Adult,Female,FR,VIP,0,5923.41,1,1
C01955,12/12/2023,24,Young Adult,Female,CA,Occasional Visitor,0,813.45,0,0
C01956,6/3/2021,38,Adult,Female,IN,Regular,0,1336.95,0,0
C01957,7/2/2022,48,Middle Age,Female,US,Budget Shopper,1,536.65,1,0
C01958,10/27/2022,46,Middle Age,Male,CA,Premium,0,3339.98,1,1
C01959,1/19/2023,23,Young Adult,Female,US,Regular,0,797.05,1,1
C01960,4/7/2023,18,Teenager,Female,DE,Regular,0,994.41,0,1
C01961,9/24/2023,39,Adult,Male,AU,Regular,0,572.1,0,0
C01962,3/9/2022,24,Young Adult,Male,DE,Regular,0,1018.44,1,0
C01963,2/17/2021,42,Adult,Male,CA,Budget Shopper,0,351.63,1,1
C01964,2/2/2023,46,Middle Age,Female,US,Premium,0,1567.89,0,1
C01965,2/22/2023,48,Middle Age,Male,DE,Budget Shopper,0,305.57,0,1
C01966,12/22/2021,55,Middle Age,Female,BR,Premium,0,2116.15,0,0
C01967,1/1/2022,49,Middle Age,Non-binary,FR,Premium,0,2552.33,1,0
C01968,12/25/2023,55,Middle Age,Prefer not to say,US,Regular,0,1231.46,1,1
C01969,9/9/2023,51,Middle Age,Male,UK,Regular,0,1375.53,1,1
C01970,5/6/2023,52,Middle Age,Female,FR,Regular,1,1359.66,0,0
C01971,8/26/2024,34,Adult,Female,UK,Occasional Visitor,1,574.27,1,0
C01972,1/3/2021,19,Teenager,Female,CA,Premium,0,1954.44,1,1
C01973,6/28/2023,64,Senior Citizen,Male,BR,Regular,0,1153.02,1,0
C01974,5/29/2024,35,Adult,Female,IN,Budget Shopper,0,526.07,0,0
C01975,10/27/2021,49,Middle Age,Female,US,Budget Shopper,0,672.51,0,1
C01976,12/30/2022,28,Young Adult,Female,UK,Regular,0,1020.82,0,0
C01977,5/19/2022,46,Middle Age,Prefer not to say,DE,VIP,0,5959.53,1,1
C01978,10/21/2021,18,Teenager,Prefer not to say,IN,Premium,0,2314.28,1,0
C01979,5/21/2024,30,Adult,Female,US,Budget Shopper,0,544.72,0,1
C01980,5/29/2021,33,Adult,Male,US,VIP,0,5485.42,1,1
C01981,10/5/2021,40,Adult,Female,CA,Regular,0,1093.86,0,1
C01982,6/22/2020,47,Middle Age,Female,UK,VIP,0,3779.99,0,1
C01983,12/20/2023,21,Young Adult,Female,US,Budget Shopper,0,534.58,1,1
C01984,5/26/2023,42,Adult,Male,JP,Regular,0,1276.88,1,0
C01985,1/7/2022,49,Middle Age,Female,US,VIP,0,5133.75,1,1
C01986,7/4/2022,63,Senior Citizen,Female,US,Budget Shopper,0,154.64,1,0
C01987,6/7/2021,43,Adult,Non-binary,US,Premium,0,2294.04,0,1
C01988,11/23/2024,29,Young Adult,Female,US,Occasional Visitor,1,935.71,1,1
C01989,5/19/2023,19,Teenager,Male,US,Budget Shopper,0,377.52,1,0
C01990,5/16/2024,56,Middle Age,Female,US,Budget Shopper,0,633.25,1,0
C01991,10/19/2022,43,Adult,Female,US,Premium,0,2032.37,1,0
C01992,9/7/2023,34,Adult,Female,CA,Regular,0,1012.07,0,1
C01993,12/8/2022,18,Teenager,Male,UK,Budget Shopper,1,525.77,1,1
C01994,11/6/2021,23,Young Adult,Female,CA,Regular,0,846.64,1,1
C01995,4/13/2022,42,Adult,Female,MX,Premium,0,2947.12,0,1
C01996,7/3/2023,39,Adult,Female,MX,Budget Shopper,0,658.04,1,0
C01997,10/29/2022,18,Teenager,Non-binary,UK,Regular,1,797.47,1,0
C01998,1/27/2020,42,Adult,Prefer not to say,US,Premium,0,2288.69,1,0
C01999,5/9/2024,18,Teenager,Female,DE,Regular,0,1620.66,1,0
C02000,11/20/2022,51,Middle Age,Non-binary,US,Premium,0,3059.65,1,1
C02001,3/26/2022,37,Adult,Female,AU,Regular,0,656.29,1,1
C02002,3/12/2024,29,Young Adult,Non-binary,CA,Occasional Visitor,0,1033.41,1,0
C02003,6/6/2020,46,Middle Age,Non-binary,US,Premium,0,347.39,0,1
C02004,4/10/2024,39,Adult,Female,UK,Budget Shopper,1,576.83,1,1
C02005,10/21/2020,50,Middle Age,Male,IN,VIP,0,3929.02,0,1
C02006,4/28/2022,35,Adult,Male,CA,Regular,0,1226.48,1,0
C02007,7/1/2022,36,Adult,Female,FR,Budget Shopper,0,530.86,1,0
C02008,12/2/2021,31,Adult,Female,FR,Budget Shopper,1,516.73,0,0
C02009,3/20/2022,38,Adult,Female,UK,Premium,0,2751.41,1,0
C02010,6/23/2024,55,Middle Age,Female,US,Budget Shopper,1,438,0,0
C02011,12/28/2023,28,Young Adult,Female,CA,Budget Shopper,0,425.14,1,1
C02012,11/9/2022,42,Adult,Male,US,Budget Shopper,0,616.32,1,1
C02013,6/17/2021,24,Young Adult,Male,CA,Regular,0,1101.57,1,1
C02014,1/7/2024,18,Teenager,Female,US,Regular,0,943.37,0,1
C02015,11/24/2021,37,Adult,Male,BR,Regular,1,1051.03,1,1
C02016,3/8/2024,39,Adult,Non-binary,FR,Budget Shopper,0,466.91,1,1
C02017,5/20/2022,33,Adult,Female,US,Budget Shopper,0,456.77,0,1
C02018,10/24/2022,18,Teenager,Female,AU,Regular,0,1221.86,0,1
C02019,7/12/2022,38,Adult,Female,FR,Regular,0,860.68,0,0
C02020,8/4/2021,38,Adult,Female,FR,Premium,1,3312.45,0,1
C02021,7/30/2021,24,Young Adult,Female,US,Budget Shopper,0,527.98,0,0
C02022,12/7/2022,18,Teenager,Female,CA,Budget Shopper,0,270.48,1,0
C02023,5/30/2022,31,Adult,Prefer not to say,CA,Budget Shopper,0,534.38,0,0
C02024,12/18/2023,42,Adult,Female,US,Regular,0,844.16,1,1
C02025,9/1/2022,39,Adult,Male,CA,Regular,0,1092.43,1,0
C02026,5/15/2023,24,Young Adult,Female,US,Premium,0,2308.52,1,1
C02027,1/14/2022,36,Adult,Female,IN,Regular,1,1286.39,1,1
C02028,2/23/2022,45,Middle Age,Prefer not to say,JP,Regular,1,1283.26,1,0
C02029,2/16/2021,20,Young Adult,Male,US,Regular,1,1160.88,0,1
C02030,8/1/2023,35,Adult,Male,US,Budget Shopper,0,738.7,0,1
C02031,12/31/2021,51,Middle Age,Female,US,Regular,0,900.68,1,1
C02032,3/7/2024,19,Teenager,Female,IN,Regular,0,1475.56,1,0
C02033,2/19/2023,48,Middle Age,Female,US,Regular,0,1483.19,1,0
C02034,12/15/2022,54,Middle Age,Male,AU,Budget Shopper,0,542.17,1,0
C02035,10/23/2022,32,Adult,Female,IN,Premium,0,2675.26,1,1
C02036,9/11/2022,30,Adult,Female,US,VIP,0,6188.4,1,0
C02037,2/6/2024,47,Middle Age,Female,AU,Budget Shopper,0,460.53,0,0
C02038,4/29/2023,32,Adult,Female,UK,Regular,1,960.81,1,1
C02039,7/26/2021,18,Teenager,Male,US,Premium,0,2127.57,1,0
C02040,6/16/2021,33,Adult,Prefer not to say,BR,Budget Shopper,0,536.55,0,1
